im_idx,image_id,category,stimulus,p_typicality,is_attn_check,presentation,block,trial,ISI,trigger_id
45,12,bedrooms,img_a9acb.png,7,0,1,8,1220,0.9,17
46,113,living_rooms,img_81nb0.png,1,0,1,8,1221,1.1,31
47,105,living_rooms,img_3jnt7.png,3,0,1,8,1222,1,33
48,6,bedrooms,img_3h4c9.png,9,0,1,8,1223,0.9,19
49,61,kitchens,img_79b5l.png,6,0,1,8,1224,1.1,26
50,147,living_rooms,img_xu1p3.png,7,0,1,8,1225,1,37
51,29,bedrooms,img_kljj4.png,4,0,1,8,1226,1,14
52,81,kitchens,img_nyv2b.png,1,0,1,8,1227,0.9,21
53,109,living_rooms,img_5jp4f.png,9,0,1,8,1228,0.9,39
54,114,living_rooms,img_9oofc.png,8,0,1,8,1229,0.9,38
151,151,Attention,img_nr8nj.png,0,1,3,8,1230,1,50
55,133,living_rooms,img_o30wb.png,8,0,1,8,1231,1,38
56,50,bedrooms,img_zt893.png,5,0,1,8,1232,0.9,15
57,128,living_rooms,img_iudc4.png,6,0,1,8,1233,1.1,36
58,93,kitchens,img_uegbb.png,8,0,1,8,1234,0.9,28
153,153,Attention,img_0kqc0.png,0,1,4,8,1235,1,50
59,42,bedrooms,img_t4hvr.png,3,0,1,8,1236,1,13
60,21,bedrooms,img_e26ut.png,8,0,1,8,1237,0.9,18
61,31,bedrooms,img_l1h36.png,1,0,1,8,1238,1.1,11
62,77,kitchens,img_inqod.png,5,0,1,8,1239,1.1,25
63,38,bedrooms,img_ozxpp.png,1,0,1,8,1240,1.1,11
64,132,living_rooms,img_njhlh.png,4,0,1,8,1241,1,34
151,151,Attention,img_nr8nj.png,0,1,4,8,1242,1,50
65,112,living_rooms,img_73pyk.png,5,0,1,8,1243,1.1,35
66,96,kitchens,img_x9ml4.png,3,0,1,8,1244,1,23
67,60,kitchens,img_72hmj.png,10,0,1,8,1245,1,30
68,84,kitchens,img_p659z.png,9,0,1,8,1246,0.9,29
69,127,living_rooms,img_i6wsx.png,7,0,1,8,1247,0.9,37
70,32,bedrooms,img_le8uf.png,1,0,1,8,1248,0.9,11
71,9,bedrooms,img_5yhyk.png,2,0,1,8,1249,1.1,12
72,135,living_rooms,img_pjfx6.png,2,0,1,8,1250,1,32
73,80,kitchens,img_mawe6.png,9,0,1,8,1251,0.9,29
74,74,kitchens,img_faly8.png,1,0,1,8,1252,0.9,21
75,72,kitchens,img_es7o2.png,2,0,1,8,1253,0.9,22
76,54,kitchens,img_1r2ri.png,3,0,1,8,1254,1.1,23
77,4,bedrooms,img_2dnfy.png,3,0,1,8,1255,1.1,13
78,69,kitchens,img_d8xbu.png,10,0,1,8,1256,1,30
79,142,living_rooms,img_vgh2g.png,10,0,1,8,1257,1.1,40
80,140,living_rooms,img_t3d7r.png,10,0,1,8,1258,0.9,40
81,100,kitchens,img_z5osu.png,5,0,1,8,1259,0.9,25
82,35,bedrooms,img_n9xll.png,7,0,1,8,1260,0.9,17
83,78,kitchens,img_j5rpx.png,5,0,1,8,1261,1,25
84,62,kitchens,img_7pgd2.png,8,0,1,8,1262,1.1,28
153,153,Attention,img_0kqc0.png,0,1,5,8,1263,1,50
85,143,living_rooms,img_vnxft.png,3,0,1,8,1264,0.9,33
86,27,bedrooms,img_ic3os.png,9,0,1,8,1265,0.9,19
87,88,kitchens,img_qmgwq.png,9,0,1,8,1266,1,29
88,44,bedrooms,img_uttnz.png,5,0,1,8,1267,0.9,15
152,152,Attention,img_zvi2m.png,0,1,2,8,1268,1.1,50
89,23,bedrooms,img_fnu4h.png,9,0,1,8,1269,0.9,19
90,15,bedrooms,img_bntrh.png,6,0,1,8,1270,1,16
91,5,bedrooms,img_3bxjb.png,10,0,1,8,1271,1,20
92,40,bedrooms,img_ri0yx.png,10,0,1,8,1272,1.1,20
93,121,living_rooms,img_bf8nx.png,9,0,1,8,1273,1,39
94,148,living_rooms,img_xy930.png,6,0,1,8,1274,1,36
95,47,bedrooms,img_x50f8.png,10,0,1,8,1275,1.1,20
96,92,kitchens,img_u9f9l.png,7,0,1,8,1276,1,27
97,55,kitchens,img_3gm8h.png,4,0,1,8,1277,1.1,24
98,110,living_rooms,img_6a0hu.png,4,0,1,8,1278,0.9,34
99,102,living_rooms,img_0jzz7.png,9,0,1,8,1279,1.1,39
100,7,bedrooms,img_3kho5.png,2,0,1,8,1280,0.9,12
101,119,living_rooms,img_b17ma.png,1,0,1,8,1281,1,31
102,131,living_rooms,img_nb8p4.png,1,0,1,8,1282,1,31
152,152,Attention,img_zvi2m.png,0,1,3,8,1283,0.9,50
103,22,bedrooms,img_f4jxo.png,8,0,1,8,1284,1,18
104,101,living_rooms,img_02alv.png,4,0,1,8,1285,1,34
105,3,bedrooms,img_28eqs.png,1,0,1,8,1286,0.9,11
106,8,bedrooms,img_49h18.png,3,0,1,8,1287,1.1,13
107,58,kitchens,img_57os5.png,9,0,1,8,1288,1,29
108,59,kitchens,img_6nbgt.png,7,0,1,8,1289,0.9,27
109,79,kitchens,img_lpj57.png,6,0,1,8,1290,1.1,26
110,18,bedrooms,img_d26ik.png,7,0,1,8,1291,1,17
111,66,kitchens,img_cv6mf.png,4,0,1,8,1292,1,24
112,24,bedrooms,img_gqy6z.png,9,0,1,8,1293,1,19
113,73,kitchens,img_esb4r.png,3,0,1,8,1294,1.1,23
114,141,living_rooms,img_tbs4n.png,7,0,1,8,1295,1,37
115,118,living_rooms,img_astid.png,2,0,1,8,1296,1,32
116,115,living_rooms,img_9wmp8.png,10,0,1,8,1297,1,40
117,145,living_rooms,img_wbws6.png,4,0,1,8,1298,1,34
118,86,kitchens,img_qihxi.png,7,0,1,8,1299,0.9,27
119,82,kitchens,img_nzqfw.png,10,0,1,8,1300,1.1,30
120,10,bedrooms,img_65cdi.png,2,0,1,8,1301,1.1,12
121,138,living_rooms,img_ra2nm.png,6,0,1,8,1302,1.1,36
122,149,living_rooms,img_yosqb.png,3,0,1,8,1303,1.1,33
123,11,bedrooms,img_7caxh.png,8,0,1,8,1304,1,18
124,90,kitchens,img_sfq2m.png,9,0,1,8,1305,0.9,29
125,16,bedrooms,img_c2pbs.png,1,0,1,8,1306,0.9,11
126,43,bedrooms,img_twj5p.png,4,0,1,8,1307,0.9,14
127,103,living_rooms,img_16kib.png,8,0,1,8,1308,1,38
152,152,Attention,img_zvi2m.png,0,1,4,8,1309,0.9,50
151,151,Attention,img_nr8nj.png,0,1,5,8,1310,0.9,50
128,33,bedrooms,img_mdpr4.png,6,0,1,8,1311,1,16
129,125,living_rooms,img_hc49v.png,6,0,1,8,1312,1,36
130,85,kitchens,img_q1ynd.png,5,0,1,8,1313,1.1,25
152,152,Attention,img_zvi2m.png,0,1,5,8,1314,1,50
131,126,living_rooms,img_hmmra.png,3,0,1,8,1315,0.9,33
132,94,kitchens,img_uwv6y.png,8,0,1,8,1316,1,28
133,122,living_rooms,img_c0vzo.png,1,0,1,8,1317,0.9,31
134,56,kitchens,img_411xa.png,2,0,1,8,1318,1,22
135,124,living_rooms,img_eiu3c.png,5,0,1,8,1319,1.1,35
136,71,kitchens,img_eppte.png,7,0,1,8,1320,1.1,27
137,45,bedrooms,img_wijef.png,5,0,1,8,1321,1.1,15
138,137,living_rooms,img_qz292.png,7,0,1,8,1322,1.1,37
139,48,bedrooms,img_ycgfe.png,9,0,1,8,1323,0.9,19
140,20,bedrooms,img_dmjh8.png,3,0,1,8,1324,1.1,13
141,34,bedrooms,img_mqnl6.png,5,0,1,8,1325,0.9,15
142,41,bedrooms,img_rvssl.png,6,0,1,8,1326,1.1,16
143,116,living_rooms,img_a9he3.png,8,0,1,8,1327,0.9,38
144,70,kitchens,img_di49w.png,6,0,1,8,1328,0.9,26
145,65,kitchens,img_anjr0.png,4,0,1,8,1329,0.9,24
146,13,bedrooms,img_b2jli.png,8,0,1,8,1330,0.9,18
152,152,Attention,img_zvi2m.png,0,1,6,8,1331,1.1,50
147,75,kitchens,img_fhm45.png,7,0,1,8,1332,0.9,27
151,151,Attention,img_nr8nj.png,0,1,6,8,1333,1,50
148,97,kitchens,img_xesl0.png,5,0,1,8,1334,1.1,25
149,139,living_rooms,img_s2zoe.png,5,0,1,8,1335,1.1,35
150,49,bedrooms,img_ys3qz.png,2,0,1,8,1336,0.9,12
1,26,bedrooms,img_h13c3.png,5,0,1,9,1337,1,15
2,62,kitchens,img_7pgd2.png,8,0,1,9,1338,1,28
3,66,kitchens,img_cv6mf.png,4,0,1,9,1339,1,24
4,127,living_rooms,img_i6wsx.png,7,0,1,9,1340,1.1,37
5,31,bedrooms,img_l1h36.png,1,0,1,9,1341,0.9,11
6,93,kitchens,img_uegbb.png,8,0,1,9,1342,0.9,28
7,117,living_rooms,img_amsgw.png,9,0,1,9,1343,0.9,39
8,115,living_rooms,img_9wmp8.png,10,0,1,9,1344,1.1,40
9,111,living_rooms,img_6zz63.png,9,0,1,9,1345,1,39
10,41,bedrooms,img_rvssl.png,6,0,1,9,1346,1.1,16
11,60,kitchens,img_72hmj.png,10,0,1,9,1347,0.9,30
152,152,Attention,img_zvi2m.png,0,1,1,9,1348,1.1,50
12,35,bedrooms,img_n9xll.png,7,0,1,9,1349,1.1,17
13,44,bedrooms,img_uttnz.png,5,0,1,9,1350,1,15
14,23,bedrooms,img_fnu4h.png,9,0,1,9,1351,0.9,19
15,149,living_rooms,img_yosqb.png,3,0,1,9,1352,1.1,33
152,152,Attention,img_zvi2m.png,0,1,2,9,1353,1.1,50
16,146,living_rooms,img_x9w7o.png,10,0,1,9,1354,1.1,40
17,98,kitchens,img_xtb79.png,2,0,1,9,1355,0.9,22
18,28,bedrooms,img_jge7p.png,10,0,1,9,1356,1.1,20
153,153,Attention,img_0kqc0.png,0,1,1,9,1357,1.1,50
19,32,bedrooms,img_le8uf.png,1,0,1,9,1358,0.9,11
20,58,kitchens,img_57os5.png,9,0,1,9,1359,1,29
21,73,kitchens,img_esb4r.png,3,0,1,9,1360,1,23
22,79,kitchens,img_lpj57.png,6,0,1,9,1361,1.1,26
23,86,kitchens,img_qihxi.png,7,0,1,9,1362,0.9,27
24,47,bedrooms,img_x50f8.png,10,0,1,9,1363,1,20
25,83,kitchens,img_p3hpc.png,6,0,1,9,1364,1.1,26
26,97,kitchens,img_xesl0.png,5,0,1,9,1365,1,25
153,153,Attention,img_0kqc0.png,0,1,2,9,1366,0.9,50
27,43,bedrooms,img_twj5p.png,4,0,1,9,1367,1,14
28,2,bedrooms,img_0eflx.png,6,0,1,9,1368,1,16
29,5,bedrooms,img_3bxjb.png,10,0,1,9,1369,0.9,20
30,36,bedrooms,img_o37la.png,4,0,1,9,1370,1.1,14
31,54,kitchens,img_1r2ri.png,3,0,1,9,1371,1.1,23
32,150,living_rooms,img_zxvl3.png,5,0,1,9,1372,0.9,35
33,96,kitchens,img_x9ml4.png,3,0,1,9,1373,1,23
34,52,kitchens,img_05flq.png,1,0,1,9,1374,1,21
35,135,living_rooms,img_pjfx6.png,2,0,1,9,1375,0.9,32
36,82,kitchens,img_nzqfw.png,10,0,1,9,1376,0.9,30
37,84,kitchens,img_p659z.png,9,0,1,9,1377,1.1,29
38,50,bedrooms,img_zt893.png,5,0,1,9,1378,1.1,15
151,151,Attention,img_nr8nj.png,0,1,1,9,1379,1,50
39,57,kitchens,img_463mq.png,2,0,1,9,1380,1,22
40,27,bedrooms,img_ic3os.png,9,0,1,9,1381,0.9,19
41,100,kitchens,img_z5osu.png,5,0,1,9,1382,1,25
42,16,bedrooms,img_c2pbs.png,1,0,1,9,1383,0.9,11
43,109,living_rooms,img_5jp4f.png,9,0,1,9,1384,1.1,39
44,4,bedrooms,img_2dnfy.png,3,0,1,9,1385,0.9,13
45,64,kitchens,img_91lbx.png,3,0,1,9,1386,1,23
46,133,living_rooms,img_o30wb.png,8,0,1,9,1387,1,38
47,130,living_rooms,img_mdh76.png,2,0,1,9,1388,0.9,32
48,94,kitchens,img_uwv6y.png,8,0,1,9,1389,1,28
49,142,living_rooms,img_vgh2g.png,10,0,1,9,1390,1.1,40
50,49,bedrooms,img_ys3qz.png,2,0,1,9,1391,0.9,12
51,75,kitchens,img_fhm45.png,7,0,1,9,1392,0.9,27
52,46,bedrooms,img_x0u5z.png,10,0,1,9,1393,1,20
153,153,Attention,img_0kqc0.png,0,1,3,9,1394,1.1,50
53,134,living_rooms,img_of8d6.png,1,0,1,9,1395,1.1,31
54,138,living_rooms,img_ra2nm.png,6,0,1,9,1396,0.9,36
55,81,kitchens,img_nyv2b.png,1,0,1,9,1397,1,21
56,99,kitchens,img_xti0z.png,8,0,1,9,1398,0.9,28
57,129,living_rooms,img_koooi.png,5,0,1,9,1399,0.9,35
58,45,bedrooms,img_wijef.png,5,0,1,9,1400,1,15
59,77,kitchens,img_inqod.png,5,0,1,9,1401,1.1,25
60,85,kitchens,img_q1ynd.png,5,0,1,9,1402,0.9,25
61,67,kitchens,img_cxpff.png,6,0,1,9,1403,0.9,26
62,89,kitchens,img_s9are.png,10,0,1,9,1404,0.9,30
63,114,living_rooms,img_9oofc.png,8,0,1,9,1405,1,38
64,106,living_rooms,img_3ze38.png,2,0,1,9,1406,1,32
65,90,kitchens,img_sfq2m.png,9,0,1,9,1407,1.1,29
66,78,kitchens,img_j5rpx.png,5,0,1,9,1408,1.1,25
67,140,living_rooms,img_t3d7r.png,10,0,1,9,1409,0.9,40
68,30,bedrooms,img_kzg3h.png,7,0,1,9,1410,0.9,17
69,19,bedrooms,img_d9ogj.png,6,0,1,9,1411,1,16
153,153,Attention,img_0kqc0.png,0,1,4,9,1412,0.9,50
70,20,bedrooms,img_dmjh8.png,3,0,1,9,1413,0.9,13
71,42,bedrooms,img_t4hvr.png,3,0,1,9,1414,0.9,13
72,141,living_rooms,img_tbs4n.png,7,0,1,9,1415,1.1,37
73,55,kitchens,img_3gm8h.png,4,0,1,9,1416,1.1,24
74,10,bedrooms,img_65cdi.png,2,0,1,9,1417,1.1,12
75,29,bedrooms,img_kljj4.png,4,0,1,9,1418,1,14
76,92,kitchens,img_u9f9l.png,7,0,1,9,1419,1.1,27
77,125,living_rooms,img_hc49v.png,6,0,1,9,1420,0.9,36
78,144,living_rooms,img_w8yhd.png,4,0,1,9,1421,0.9,34
79,116,living_rooms,img_a9he3.png,8,0,1,9,1422,1.1,38
80,108,living_rooms,img_53nbn.png,6,0,1,9,1423,0.9,36
81,6,bedrooms,img_3h4c9.png,9,0,1,9,1424,1,19
151,151,Attention,img_nr8nj.png,0,1,2,9,1425,0.9,50
82,147,living_rooms,img_xu1p3.png,7,0,1,9,1426,1.1,37
83,37,bedrooms,img_ose78.png,8,0,1,9,1427,1,18
84,113,living_rooms,img_81nb0.png,1,0,1,9,1428,1.1,31
85,13,bedrooms,img_b2jli.png,8,0,1,9,1429,1,18
86,34,bedrooms,img_mqnl6.png,5,0,1,9,1430,1.1,15
87,12,bedrooms,img_a9acb.png,7,0,1,9,1431,1,17
88,143,living_rooms,img_vnxft.png,3,0,1,9,1432,1.1,33
89,9,bedrooms,img_5yhyk.png,2,0,1,9,1433,1,12
90,148,living_rooms,img_xy930.png,6,0,1,9,1434,0.9,36
91,3,bedrooms,img_28eqs.png,1,0,1,9,1435,1.1,11
92,126,living_rooms,img_hmmra.png,3,0,1,9,1436,1.1,33
152,152,Attention,img_zvi2m.png,0,1,3,9,1437,0.9,50
93,18,bedrooms,img_d26ik.png,7,0,1,9,1438,1.1,17
153,153,Attention,img_0kqc0.png,0,1,5,9,1439,0.9,50
94,68,kitchens,img_d0k76.png,4,0,1,9,1440,1,24
95,101,living_rooms,img_02alv.png,4,0,1,9,1441,1,34
96,107,living_rooms,img_4974k.png,7,0,1,9,1442,0.9,37
97,110,living_rooms,img_6a0hu.png,4,0,1,9,1443,1,34
98,72,kitchens,img_es7o2.png,2,0,1,9,1444,1.1,22
152,152,Attention,img_zvi2m.png,0,1,4,9,1445,0.9,50
99,56,kitchens,img_411xa.png,2,0,1,9,1446,0.9,22
100,59,kitchens,img_6nbgt.png,7,0,1,9,1447,0.9,27
101,91,kitchens,img_t27my.png,1,0,1,9,1448,1.1,21
102,88,kitchens,img_qmgwq.png,9,0,1,9,1449,1,29
103,14,bedrooms,img_badai.png,4,0,1,9,1450,0.9,14
104,121,living_rooms,img_bf8nx.png,9,0,1,9,1451,0.9,39
105,105,living_rooms,img_3jnt7.png,3,0,1,9,1452,0.9,33
106,131,living_rooms,img_nb8p4.png,1,0,1,9,1453,1.1,31
107,33,bedrooms,img_mdpr4.png,6,0,1,9,1454,1.1,16
108,136,living_rooms,img_q9lab.png,3,0,1,9,1455,1,33
109,103,living_rooms,img_16kib.png,8,0,1,9,1456,0.9,38
110,7,bedrooms,img_3kho5.png,2,0,1,9,1457,1,12
111,139,living_rooms,img_s2zoe.png,5,0,1,9,1458,1,35
112,119,living_rooms,img_b17ma.png,1,0,1,9,1459,1.1,31
113,38,bedrooms,img_ozxpp.png,1,0,1,9,1460,1,11
114,8,bedrooms,img_49h18.png,3,0,1,9,1461,1.1,13
115,74,kitchens,img_faly8.png,1,0,1,9,1462,1,21
116,87,kitchens,img_qmand.png,10,0,1,9,1463,1.1,30
117,123,living_rooms,img_dg5h7.png,10,0,1,9,1464,0.9,40
118,1,bedrooms,img_088sa.png,4,0,1,9,1465,1,14
119,122,living_rooms,img_c0vzo.png,1,0,1,9,1466,0.9,31
120,80,kitchens,img_mawe6.png,9,0,1,9,1467,0.9,29
151,151,Attention,img_nr8nj.png,0,1,3,9,1468,1.1,50
121,11,bedrooms,img_7caxh.png,8,0,1,9,1469,0.9,18
151,151,Attention,img_nr8nj.png,0,1,4,9,1470,1,50
122,48,bedrooms,img_ycgfe.png,9,0,1,9,1471,1.1,19
152,152,Attention,img_zvi2m.png,0,1,5,9,1472,0.9,50
151,151,Attention,img_nr8nj.png,0,1,5,9,1473,1.1,50
123,132,living_rooms,img_njhlh.png,4,0,1,9,1474,1,34
124,25,bedrooms,img_gsfx4.png,3,0,1,9,1475,0.9,13
125,102,living_rooms,img_0jzz7.png,9,0,1,9,1476,0.9,39
126,145,living_rooms,img_wbws6.png,4,0,1,9,1477,0.9,34
127,104,living_rooms,img_2qhro.png,8,0,1,9,1478,0.9,38
128,17,bedrooms,img_c4uwt.png,2,0,1,9,1479,1.1,12
129,21,bedrooms,img_e26ut.png,8,0,1,9,1480,0.9,18
130,53,kitchens,img_0j24m.png,3,0,1,9,1481,1,23
131,15,bedrooms,img_bntrh.png,6,0,1,9,1482,1.1,16
132,39,bedrooms,img_qbdgm.png,7,0,1,9,1483,1.1,17
133,76,kitchens,img_g7870.png,4,0,1,9,1484,0.9,24
152,152,Attention,img_zvi2m.png,0,1,6,9,1485,0.9,50
134,70,kitchens,img_di49w.png,6,0,1,9,1486,0.9,26
135,71,kitchens,img_eppte.png,7,0,1,9,1487,0.9,27
136,128,living_rooms,img_iudc4.png,6,0,1,9,1488,0.9,36
137,24,bedrooms,img_gqy6z.png,9,0,1,9,1489,1.1,19
138,51,kitchens,img_01w8b.png,8,0,1,9,1490,1,28
139,69,kitchens,img_d8xbu.png,10,0,1,9,1491,0.9,30
140,124,living_rooms,img_eiu3c.png,5,0,1,9,1492,0.9,35
141,40,bedrooms,img_ri0yx.png,10,0,1,9,1493,1.1,20
151,151,Attention,img_nr8nj.png,0,1,6,9,1494,1,50
142,118,living_rooms,img_astid.png,2,0,1,9,1495,1.1,32
143,137,living_rooms,img_qz292.png,7,0,1,9,1496,1,37
144,95,kitchens,img_v176l.png,1,0,1,9,1497,1,21
145,22,bedrooms,img_f4jxo.png,8,0,1,9,1498,1.1,18
146,120,living_rooms,img_bbs77.png,2,0,1,9,1499,0.9,32
147,65,kitchens,img_anjr0.png,4,0,1,9,1500,0.9,24
148,63,kitchens,img_7w5tw.png,2,0,1,9,1501,1,22
149,61,kitchens,img_79b5l.png,6,0,1,9,1502,1,26
150,112,living_rooms,img_73pyk.png,5,0,1,9,1503,1.1,35
1,129,living_rooms,img_koooi.png,5,0,1,10,1504,1.1,35
2,78,kitchens,img_j5rpx.png,5,0,1,10,1505,1.1,25
3,90,kitchens,img_sfq2m.png,9,0,1,10,1506,1,29
151,151,Attention,img_nr8nj.png,0,1,1,10,1507,1.1,50
4,136,living_rooms,img_q9lab.png,3,0,1,10,1508,0.9,33
5,110,living_rooms,img_6a0hu.png,4,0,1,10,1509,0.9,34
6,143,living_rooms,img_vnxft.png,3,0,1,10,1510,1,33
7,22,bedrooms,img_f4jxo.png,8,0,1,10,1511,0.9,18
152,152,Attention,img_zvi2m.png,0,1,1,10,1512,0.9,50
8,68,kitchens,img_d0k76.png,4,0,1,10,1513,1,24
9,94,kitchens,img_uwv6y.png,8,0,1,10,1514,1.1,28
10,150,living_rooms,img_zxvl3.png,5,0,1,10,1515,0.9,35
11,12,bedrooms,img_a9acb.png,7,0,1,10,1516,1.1,17
12,103,living_rooms,img_16kib.png,8,0,1,10,1517,1,38
13,8,bedrooms,img_49h18.png,3,0,1,10,1518,1.1,13
14,11,bedrooms,img_7caxh.png,8,0,1,10,1519,0.9,18
15,122,living_rooms,img_c0vzo.png,1,0,1,10,1520,1.1,31
16,31,bedrooms,img_l1h36.png,1,0,1,10,1521,1.1,11
17,38,bedrooms,img_ozxpp.png,1,0,1,10,1522,1.1,11
151,151,Attention,img_nr8nj.png,0,1,2,10,1523,1.1,50
18,99,kitchens,img_xti0z.png,8,0,1,10,1524,0.9,28
19,62,kitchens,img_7pgd2.png,8,0,1,10,1525,0.9,28
20,3,bedrooms,img_28eqs.png,1,0,1,10,1526,1,11
21,74,kitchens,img_faly8.png,1,0,1,10,1527,1,21
22,140,living_rooms,img_t3d7r.png,10,0,1,10,1528,1,40
23,112,living_rooms,img_73pyk.png,5,0,1,10,1529,1.1,35
24,45,bedrooms,img_wijef.png,5,0,1,10,1530,1,15
25,117,living_rooms,img_amsgw.png,9,0,1,10,1531,1.1,39
26,56,kitchens,img_411xa.png,2,0,1,10,1532,1,22
27,109,living_rooms,img_5jp4f.png,9,0,1,10,1533,0.9,39
28,27,bedrooms,img_ic3os.png,9,0,1,10,1534,1,19
29,23,bedrooms,img_fnu4h.png,9,0,1,10,1535,0.9,19
152,152,Attention,img_zvi2m.png,0,1,2,10,1536,0.9,50
30,77,kitchens,img_inqod.png,5,0,1,10,1537,0.9,25
31,14,bedrooms,img_badai.png,4,0,1,10,1538,0.9,14
32,59,kitchens,img_6nbgt.png,7,0,1,10,1539,1,27
33,51,kitchens,img_01w8b.png,8,0,1,10,1540,1.1,28
34,126,living_rooms,img_hmmra.png,3,0,1,10,1541,0.9,33
35,42,bedrooms,img_t4hvr.png,3,0,1,10,1542,1.1,13
36,28,bedrooms,img_jge7p.png,10,0,1,10,1543,0.9,20
37,37,bedrooms,img_ose78.png,8,0,1,10,1544,0.9,18
38,46,bedrooms,img_x0u5z.png,10,0,1,10,1545,1.1,20
39,13,bedrooms,img_b2jli.png,8,0,1,10,1546,1.1,18
40,133,living_rooms,img_o30wb.png,8,0,1,10,1547,0.9,38
41,61,kitchens,img_79b5l.png,6,0,1,10,1548,1,26
42,2,bedrooms,img_0eflx.png,6,0,1,10,1549,1,16
43,106,living_rooms,img_3ze38.png,2,0,1,10,1550,1.1,32
44,80,kitchens,img_mawe6.png,9,0,1,10,1551,0.9,29
45,139,living_rooms,img_s2zoe.png,5,0,1,10,1552,1.1,35
46,144,living_rooms,img_w8yhd.png,4,0,1,10,1553,1,34
47,50,bedrooms,img_zt893.png,5,0,1,10,1554,1,15
48,48,bedrooms,img_ycgfe.png,9,0,1,10,1555,0.9,19
153,153,Attention,img_0kqc0.png,0,1,1,10,1556,0.9,50
49,124,living_rooms,img_eiu3c.png,5,0,1,10,1557,1.1,35
151,151,Attention,img_nr8nj.png,0,1,3,10,1558,0.9,50
50,138,living_rooms,img_ra2nm.png,6,0,1,10,1559,1.1,36
51,141,living_rooms,img_tbs4n.png,7,0,1,10,1560,1,37
52,87,kitchens,img_qmand.png,10,0,1,10,1561,1.1,30
151,151,Attention,img_nr8nj.png,0,1,4,10,1562,1.1,50
153,153,Attention,img_0kqc0.png,0,1,2,10,1563,1.1,50
53,43,bedrooms,img_twj5p.png,4,0,1,10,1564,1.1,14
54,9,bedrooms,img_5yhyk.png,2,0,1,10,1565,1.1,12
55,73,kitchens,img_esb4r.png,3,0,1,10,1566,1,23
56,17,bedrooms,img_c4uwt.png,2,0,1,10,1567,0.9,12
57,21,bedrooms,img_e26ut.png,8,0,1,10,1568,1,18
58,120,living_rooms,img_bbs77.png,2,0,1,10,1569,1.1,32
59,79,kitchens,img_lpj57.png,6,0,1,10,1570,1.1,26
60,146,living_rooms,img_x9w7o.png,10,0,1,10,1571,0.9,40
61,147,living_rooms,img_xu1p3.png,7,0,1,10,1572,1,37
62,58,kitchens,img_57os5.png,9,0,1,10,1573,1,29
63,108,living_rooms,img_53nbn.png,6,0,1,10,1574,1.1,36
64,76,kitchens,img_g7870.png,4,0,1,10,1575,1.1,24
65,95,kitchens,img_v176l.png,1,0,1,10,1576,0.9,21
66,92,kitchens,img_u9f9l.png,7,0,1,10,1577,0.9,27
67,116,living_rooms,img_a9he3.png,8,0,1,10,1578,1.1,38
68,65,kitchens,img_anjr0.png,4,0,1,10,1579,1.1,24
69,148,living_rooms,img_xy930.png,6,0,1,10,1580,1.1,36
70,105,living_rooms,img_3jnt7.png,3,0,1,10,1581,1,33
71,34,bedrooms,img_mqnl6.png,5,0,1,10,1582,1.1,15
72,81,kitchens,img_nyv2b.png,1,0,1,10,1583,1.1,21
73,35,bedrooms,img_n9xll.png,7,0,1,10,1584,1,17
74,32,bedrooms,img_le8uf.png,1,0,1,10,1585,1.1,11
75,60,kitchens,img_72hmj.png,10,0,1,10,1586,1,30
76,20,bedrooms,img_dmjh8.png,3,0,1,10,1587,1,13
77,82,kitchens,img_nzqfw.png,10,0,1,10,1588,1,30
153,153,Attention,img_0kqc0.png,0,1,3,10,1589,0.9,50
152,152,Attention,img_zvi2m.png,0,1,3,10,1590,1.1,50
151,151,Attention,img_nr8nj.png,0,1,5,10,1591,0.9,50
78,4,bedrooms,img_2dnfy.png,3,0,1,10,1592,1.1,13
79,86,kitchens,img_qihxi.png,7,0,1,10,1593,1,27
80,93,kitchens,img_uegbb.png,8,0,1,10,1594,1.1,28
81,125,living_rooms,img_hc49v.png,6,0,1,10,1595,1.1,36
82,52,kitchens,img_05flq.png,1,0,1,10,1596,1,21
83,137,living_rooms,img_qz292.png,7,0,1,10,1597,1,37
84,69,kitchens,img_d8xbu.png,10,0,1,10,1598,1.1,30
85,40,bedrooms,img_ri0yx.png,10,0,1,10,1599,1,20
86,123,living_rooms,img_dg5h7.png,10,0,1,10,1600,1.1,40
87,96,kitchens,img_x9ml4.png,3,0,1,10,1601,0.9,23
152,152,Attention,img_zvi2m.png,0,1,4,10,1602,1,50
88,101,living_rooms,img_02alv.png,4,0,1,10,1603,1,34
89,91,kitchens,img_t27my.png,1,0,1,10,1604,0.9,21
90,98,kitchens,img_xtb79.png,2,0,1,10,1605,1,22
91,102,living_rooms,img_0jzz7.png,9,0,1,10,1606,1,39
92,25,bedrooms,img_gsfx4.png,3,0,1,10,1607,1.1,13
93,107,living_rooms,img_4974k.png,7,0,1,10,1608,1.1,37
94,135,living_rooms,img_pjfx6.png,2,0,1,10,1609,0.9,32
95,131,living_rooms,img_nb8p4.png,1,0,1,10,1610,1.1,31
152,152,Attention,img_zvi2m.png,0,1,5,10,1611,1.1,50
96,36,bedrooms,img_o37la.png,4,0,1,10,1612,0.9,14
97,7,bedrooms,img_3kho5.png,2,0,1,10,1613,0.9,12
98,53,kitchens,img_0j24m.png,3,0,1,10,1614,0.9,23
99,111,living_rooms,img_6zz63.png,9,0,1,10,1615,0.9,39
